,epoch,preds,mode
220,1,-4.0728602,valid
221,1,-2.8888435,valid
222,1,-0.6265591,valid
223,1,-4.950677,valid
224,1,-1.0870131,valid
225,1,-2.6568236,valid
226,1,-2.4871864,valid
227,1,-2.6053233,valid
228,1,-0.9865867,valid
229,1,-1.2576933,valid
230,1,-1.6265905,valid
231,1,-2.0419626,valid
232,1,-1.1364413,valid
233,1,-4.3675303e-05,valid
234,1,-3.2717996,valid
235,1,-3.078412,valid
236,1,-3.8679814,valid
237,1,0.5649768,valid
238,1,-1.7561936,valid
239,1,-3.045352,valid
240,1,-3.1732268,valid
241,1,-1.6404055,valid
242,1,0.9692926,valid
243,1,-1.5047828,valid
244,1,-1.2620418,valid
245,1,-0.88675,valid
246,1,-2.272616,valid
247,1,-2.4621906,valid
248,1,-3.0832052,valid
249,1,-1.1449313,valid
250,1,-5.986027,valid
251,1,-1.8228211,valid
252,1,-0.44311404,valid
253,1,-0.31087017,valid
254,1,-4.830825,valid
255,1,-1.6917703,valid
256,1,-3.3614602,valid
257,1,-3.3177748,valid
258,1,-2.4673944,valid
259,1,-1.6558098,valid
260,1,-1.7373657,valid
261,1,-1.393869,valid
262,1,-1.5362052,valid
263,1,-1.4043264,valid
264,1,-1.5498255,valid
265,1,1.5976118,valid
266,1,-2.6367922,valid
267,1,0.8433243,valid
268,1,-4.161909,valid
269,1,-4.394608,valid
270,1,-2.2086,valid
271,1,-3.3409767,valid
272,1,0.73689044,valid
273,1,-0.61713487,valid
274,1,-1.9981636,valid
275,1,-5.2715254,valid
276,1,-2.1480803,valid
277,1,-1.0828347,valid
278,1,-3.122099,valid
279,1,-3.0270553,valid
280,1,-3.3237524,valid
281,1,2.1170707,valid
282,1,-1.0333164,valid
283,1,-5.8105335,valid
284,1,-0.16947532,valid
285,1,0.9745667,valid
286,1,-3.0741625,valid
287,1,-1.8489434,valid
288,1,-2.657125,valid
289,1,-0.50973165,valid
290,1,-3.739686,valid
291,1,-2.1879315,valid
292,1,-2.324543,valid
293,1,5.5085907,valid
294,1,-3.2478166,valid
295,1,-3.530254,valid
296,1,-2.9235377,valid
297,1,-3.2721324,valid
298,1,0.37010294,valid
299,1,-3.3761668,valid
300,1,-2.7378025,valid
301,1,-1.4726609,valid
302,1,-0.85543865,valid
303,1,-3.9411116,valid
304,1,-0.12634195,valid
305,1,-0.99684066,valid
306,1,-1.533011,valid
307,1,-2.444952,valid
308,1,-3.7438588,valid
309,1,-5.6819243,valid
310,1,-1.2497435,valid
311,1,-1.1700026,valid
312,1,-2.8340468,valid
313,1,-2.3736372,valid
314,1,-2.7867484,valid
315,1,-4.5097966,valid
316,1,-3.3744092,valid
317,1,-3.86407,valid
318,1,-0.38090983,valid
319,1,-3.5404186,valid
320,1,-2.0544834,valid
321,1,-6.133507,valid
322,1,-1.7553853,valid
323,1,-4.777584,valid
324,1,-0.98634434,valid
325,1,-1.0231583,valid
326,1,-4.8065333,valid
327,1,-1.9522396,valid
328,1,-3.0681672,valid
329,1,-3.1781278,valid
330,1,-2.9610624,valid
331,1,-2.207271,valid
332,1,-2.6568236,valid
333,1,-1.6938251,valid
334,1,-0.44298592,valid
335,1,0.23781604,valid
336,1,-2.7538114,valid
337,1,-2.2439437,valid
338,1,-1.9473366,valid
339,1,-0.7389483,valid
340,1,-0.50329196,valid
341,1,-2.2217975,valid
342,1,-2.692731,valid
343,1,-5.9068484,valid
344,1,-2.6159878,valid
345,1,-1.9899879,valid
346,1,-4.856306,valid
347,1,-2.1872544,valid
348,1,-1.8610041,valid
349,1,-2.484962,valid
350,1,-1.3415546,valid
351,1,-3.2258844,valid
352,1,-4.356502,valid
353,1,-4.598236,valid
354,1,-1.4462008,valid
355,1,-0.8182498,valid
356,1,0.74670666,valid
357,1,-0.911206,valid
358,1,-2.6649814,valid
359,1,-0.2761466,valid
360,1,-0.39753607,valid
361,1,-2.2479272,valid
362,1,-0.4212499,valid
363,1,-2.6568236,valid
364,1,-0.8138933,valid
365,1,-1.7557362,valid
366,1,-1.3143772,valid
367,1,1.1102182,valid
368,1,-1.5397427,valid
369,1,-5.943976,valid
370,1,-1.2650793,valid
371,1,-2.9187355,valid
372,1,-2.251336,valid
373,1,-7.336771,valid
374,1,-7.0432625,valid
375,1,-2.295958,valid
376,1,-2.6097674,valid
377,1,-1.8356557,valid
378,1,-2.0907764,valid
379,1,0.7800511,valid
380,1,-2.8101554,valid
381,1,-3.492352,valid
382,1,-0.7847295,valid
383,1,-2.4748745,valid
384,1,-0.77599096,valid
385,1,-4.808622,valid
386,1,-1.5739888,valid
387,1,-6.29706,valid
388,1,-3.3110428,valid
389,1,-5.244569,valid
390,1,-1.709678,valid
391,1,-3.2715693,valid
392,1,-1.6616412,valid
393,1,-1.565946,valid
394,1,0.008030809,valid
395,1,-2.5437489,valid
396,1,-0.44240153,valid
397,1,-1.7165433,valid
398,1,-2.2379036,valid
399,1,-5.3391385,valid
400,1,-1.9979268,valid
401,1,-1.860151,valid
402,1,-2.9307456,valid
403,1,0.2794745,valid
404,1,-2.4925547,valid
405,1,0.66491026,valid
406,1,-4.5302954,valid
407,1,-3.8421712,valid
408,1,-2.414073,valid
409,1,5.116668,valid
410,1,-1.2054625,valid
411,1,0.3278792,valid
412,1,-1.3121451,valid
413,1,-0.7416047,valid
414,1,-0.9922993,valid
415,1,-1.8173641,valid
416,1,-0.62738675,valid
417,1,-2.8300533,valid
418,1,1.9953319,valid
419,1,-2.348403,valid
420,1,-2.6568236,valid
421,1,-1.6185781,valid
422,1,0.043604635,valid
423,1,-0.93970186,valid
424,1,-3.5705242,valid
425,1,-3.437398,valid
426,1,-0.58235174,valid
427,1,-2.491146,valid
428,1,-2.8187442,valid
429,1,-1.1878326,valid
430,1,-1.1106074,valid
431,1,-0.5373087,valid
432,1,-1.5195798,valid
433,1,-3.2882276,valid
434,1,-5.9814596,valid
435,1,-2.4674168,valid
436,1,-3.126595,valid
437,1,-3.634369,valid
438,1,-2.6568236,valid
439,1,-2.811483,valid
440,1,-5.3536034,valid
441,1,-3.704392,valid
442,1,-2.962472,valid
443,1,1.1559845,valid
444,1,-0.1462147,valid
445,1,-4.8189783,valid
446,1,1.1311406,valid
447,1,-6.052449,valid
448,1,-3.5375967,valid
449,1,-1.6001962,valid
450,1,-0.86319727,valid
451,1,-3.0118294,valid
452,1,-2.6364937,valid
453,1,-0.2674545,valid
454,1,-2.5925007,valid
455,1,2.037621,valid
456,1,-0.6022194,valid
457,1,-2.3466554,valid
458,1,-1.7110682,valid
459,1,-2.4392095,valid
460,1,-0.82968396,valid
461,1,-2.4286504,valid
462,1,-1.9722648,valid
463,1,-1.9232492,valid
464,1,-2.5113454,valid
465,1,-1.346693,valid
466,1,0.8077333,valid
467,1,-1.593428,valid
468,1,-2.364129,valid
469,1,-2.0282145,valid
470,1,-4.2246666,valid
471,1,-3.909635,valid
472,1,-1.7655189,valid
473,1,-0.9087866,valid
474,1,-2.6026478,valid
475,1,-4.086885,valid
476,1,-1.9876708,valid
477,1,-4.826732,valid
478,1,-1.5750356,valid
479,1,-1.3684356,valid
480,1,-1.3841252,valid
481,1,-2.4217224,valid
482,1,-1.1699892,valid
483,1,-0.9736963,valid
484,1,-1.4288895,valid
485,1,-1.6131151,valid
486,1,-1.1987716,valid
487,1,-2.9391708,valid
488,1,-1.2964168,valid
489,1,-1.7439475,valid
490,1,-0.24702598,valid
491,1,-0.9556463,valid
492,1,-3.8121595,valid
493,1,-3.7987847,valid
494,1,-1.8430535,valid
495,1,-0.7595186,valid
496,1,-1.976652,valid
497,1,-2.3556304,valid
498,1,-4.3806586,valid
499,1,0.8207879,valid
500,1,-2.2701426,valid
501,1,-1.1603531,valid
502,1,-0.51147854,valid
503,1,-0.39775306,valid
504,1,-1.7409822,valid
505,1,0.5210681,valid
506,1,0.06507787,valid
507,1,-0.83496857,valid
508,1,-4.0275145,valid
509,1,-3.0303388,valid
510,1,-2.2873201,valid
511,1,-2.4022923,valid
512,1,-2.206431,valid
513,1,-0.78029394,valid
514,1,-2.941144,valid
515,1,-4.120591,valid
516,1,-3.5228672,valid
517,1,-4.836955,valid
518,1,-0.24318583,valid
519,1,-1.3286793,valid
520,1,-1.3357837,valid
521,1,-2.0640297,valid
522,1,-4.784003,valid
523,1,-2.5898366,valid
524,1,-2.6535516,valid
525,1,-3.6582575,valid
526,1,-2.738316,valid
527,1,-0.51546806,valid
528,1,-1.0521705,valid
529,1,-2.169414,valid
530,1,-0.8324379,valid
531,1,-0.8125589,valid
532,1,-4.5713573,valid
533,1,-1.7482525,valid
534,1,-3.3439822,valid
535,1,-1.1040033,valid
536,1,-0.83813876,valid
537,1,-1.9008405,valid
538,1,-0.8123825,valid
539,1,-1.477001,valid
540,1,-4.5664277,valid
541,1,-2.1892796,valid
542,1,-2.0830493,valid
543,1,0.48701292,valid
544,1,-1.8264472,valid
545,1,3.3082566,valid
546,1,-2.39534,valid
547,1,-2.3896518,valid
548,1,-4.0410275,valid
549,1,-3.3303666,valid
550,1,-1.4473363,valid
551,1,-3.717307,valid
552,1,-1.6560277,valid
553,1,-1.3256408,valid
554,1,-1.2210729,valid
555,1,-2.693501,valid
556,1,-1.4561505,valid
557,1,0.9436127,valid
558,1,-3.0359416,valid
559,1,-2.0547996,valid
560,1,-3.5546393,valid
561,1,-1.6981016,valid
562,1,0.7422413,valid
563,1,-5.627862,valid
564,1,-1.2888874,valid
565,1,-2.6697774,valid
566,1,-1.6999229,valid
567,1,-2.414988,valid
568,1,-0.91713893,valid
569,1,2.2261143,valid
570,1,1.1897225,valid
571,1,0.16310905,valid
572,1,-2.1599545,valid
573,1,0.23714632,valid
574,1,-3.8483,valid
575,1,-0.42949685,valid
576,1,-3.6156454,valid
577,1,-1.1764055,valid
578,1,-0.12556246,valid
579,1,-4.393937,valid
580,1,-0.38659605,valid
581,1,0.14208256,valid
582,1,0.48950303,valid
583,1,-1.4717987,valid
584,1,-1.5849682,valid
585,1,-2.7065964,valid
586,1,-2.2445807,valid
587,1,-4.4932003,valid
588,1,-1.7480692,valid
589,1,-3.4825125,valid
590,1,-1.8598578,valid
591,1,-2.1375818,valid
592,1,-1.795465,valid
593,1,-0.3063785,valid
594,1,-2.7474546,valid
595,1,-0.50233966,valid
596,1,0.633792,valid
597,1,-2.636159,valid
598,1,-1.1551869,valid
599,1,-1.5767606,valid
600,1,-1.7885624,valid
601,1,-2.708663,valid
602,1,0.093308255,valid
603,1,1.2058142,valid
604,1,-3.3353782,valid
605,1,-3.727429,valid
606,1,-0.9288895,valid
607,1,-6.5775547,valid
608,1,-2.8783174,valid
609,1,-1.8107463,valid
610,1,-3.3601909,valid
611,1,-2.0744834,valid
612,1,-2.3990235,valid
613,1,-4.138338,valid
614,1,-2.7260113,valid
615,1,-1.3207422,valid
616,1,-2.6308951,valid
617,1,-0.47875422,valid
618,1,-1.3504398,valid
619,1,-5.1236696,valid
620,1,-4.1870627,valid
621,1,-1.9245539,valid
622,1,-2.9043698,valid
623,1,-1.2628942,valid
624,1,-0.034950387,valid
625,1,0.6899426,valid
626,1,-3.57331,valid
627,1,-3.138091,valid
628,1,-1.5276207,valid
629,1,-1.8944666,valid
630,1,-1.9166456,valid
631,1,-1.5812771,valid
632,1,-1.5132922,valid
633,1,-4.65999,valid
634,1,-0.9395642,valid
635,1,-2.7294765,valid
636,1,-0.19396417,valid
637,1,-0.60290927,valid
638,1,-2.7329364,valid
639,1,-1.6486057,valid
640,1,0.8329254,valid
641,1,-3.648601,valid
642,1,-0.70557714,valid
643,1,-1.3350015,valid
644,1,-2.6053233,valid
645,1,-2.9570684,valid
646,1,-2.1004777,valid
647,1,-3.5477247,valid
648,1,-1.5933588,valid
649,1,-0.18061334,valid
650,1,-1.0536028,valid
651,1,-3.438621,valid
652,1,-2.8280716,valid
653,1,-2.7537112,valid
654,1,-4.2334223,valid
655,1,-2.2162395,valid
656,1,-1.39897,valid
657,1,-0.7936131,valid
658,1,-1.5095294,valid
659,1,-1.7910836,valid
660,1,-2.3762236,valid
661,1,-3.2709808,valid
662,1,-2.3603578,valid
663,1,-3.3449779,valid
664,1,-2.119923,valid
665,1,-1.8050022,valid
666,1,-0.96101594,valid
667,1,-2.4971876,valid
668,1,-1.8262328,valid
669,1,-5.1051636,valid
670,1,-4.5207925,valid
671,1,-5.800649,valid
672,1,0.20838766,valid
673,1,-0.6220776,valid
674,1,-1.0188382,valid
675,1,-0.472033,valid
676,1,-3.8230028,valid
677,1,-5.190268,valid
678,1,-0.040545695,valid
679,1,-0.2076897,valid
680,1,-4.4109406,valid
681,1,-1.6148576,valid
682,1,-4.98439,valid
683,1,-1.3258988,valid
684,1,1.0109459,valid
685,1,-3.2750673,valid
686,1,-2.4231071,valid
687,1,-3.9257731,valid
688,1,-5.6505723,valid
689,1,-1.1572157,valid
690,1,-1.633366,valid
691,1,-4.546811,valid
692,1,-1.3803461,valid
693,1,-4.310378,valid
694,1,-3.4610376,valid
695,1,-3.9651475,valid
696,1,-0.50954545,valid
697,1,-4.9483647,valid
698,1,-1.39117,valid
699,1,-1.4552213,valid
700,1,-3.2426786,valid
701,1,-2.486031,valid
702,1,-1.4134343,valid
703,1,-2.4217591,valid
704,1,-0.5341253,valid
705,1,-5.2279835,valid
706,1,0.10092543,valid
707,1,-1.4359982,valid
708,1,-1.4108146,valid
709,1,-2.1840606,valid
710,1,-1.2985961,valid
711,1,-2.8186622,valid
712,1,-2.5419421,valid
713,1,-1.3225265,valid
714,1,-1.8021506,valid
715,1,-0.37441587,valid
716,1,-2.1566634,valid
717,1,0.5440562,valid
718,1,-4.76496,valid
719,1,-2.6312904,valid
720,1,-7.8313355,valid
721,1,-2.5100904,valid
722,1,-1.2965223,valid
723,1,-2.308889,valid
724,1,-2.5725212,valid
725,1,-1.9589025,valid
726,1,-0.8760778,valid
727,1,-1.7424273,valid
728,1,-4.931898,valid
729,1,-0.9772749,valid
730,1,0.27300525,valid
731,1,-0.91713893,valid
732,1,1.4389038,valid
733,1,-3.1847386,valid
734,1,-2.8566628,valid
735,1,-1.9081491,valid
736,1,-2.0459805,valid
737,1,-1.6293228,valid
738,1,-2.5707202,valid
739,1,-2.4979033,valid
740,1,-3.8527503,valid
741,1,-1.7291064,valid
742,1,-3.3067803,valid
743,1,-3.7956748,valid
744,1,-3.2709603,valid
745,1,-3.57657,valid
746,1,-0.09549517,valid
747,1,-2.811535,valid
748,1,1.0143231,valid
749,1,-1.0760996,valid
750,1,-3.284616,valid
751,1,-2.5589862,valid
752,1,-2.7756128,valid
753,1,0.48070312,valid
754,1,-5.4789686,valid
755,1,-3.689169,valid
756,1,-1.5620981,valid
757,1,-1.3740892,valid
758,1,-2.807845,valid
759,1,-0.4201012,valid
760,1,0.20964324,valid
761,1,-5.118025,valid
762,1,-2.3879561,valid
763,1,-3.6706743,valid
764,1,-2.2900367,valid
765,1,-2.7061563,valid
766,1,-3.3901362,valid
767,1,0.18247455,valid
768,1,-2.193924,valid
769,1,-2.0213661,valid
770,1,-0.8533638,valid
771,1,-1.3533714,valid
772,1,0.117851704,valid
773,1,-3.1631637,valid
774,1,-2.6214294,valid
775,1,-0.11096297,valid
776,1,-2.6774626,valid
777,1,-3.0397878,valid
778,1,-1.3689387,valid
779,1,-1.7049384,valid
780,1,-0.6316299,valid
781,1,-0.44438422,valid
782,1,0.15450758,valid
783,1,-0.5737599,valid
784,1,-0.3351728,valid
785,1,-1.7734874,valid
786,1,-1.8826756,valid
787,1,-4.211595,valid
788,1,-3.791945,valid
789,1,-1.0102054,valid
790,1,-3.1674657,valid
791,1,-3.9024606,valid
792,1,-0.670056,valid
793,1,-2.8101902,valid
794,1,-2.6511707,valid
795,1,-3.541864,valid
796,1,-1.9523901,valid
797,1,-2.528191,valid
798,1,0.8346152,valid
799,1,3.104158,valid
800,1,-2.2628818,valid
801,1,-3.0543175,valid
802,1,-2.912352,valid
803,1,-2.3279514,valid
804,1,-1.043113,valid
805,1,-2.1142178,valid
806,1,-3.4892826,valid
807,1,-1.3644359,valid
808,1,-1.9491624,valid
809,1,-1.5688723,valid
810,1,-1.0340942,valid
811,1,-1.2936327,valid
812,1,-1.5085756,valid
813,1,-2.5284634,valid
814,1,-2.2697587,valid
815,1,-1.8516634,valid
816,1,-2.9973078,valid
817,1,-4.4940085,valid
818,1,-1.5198251,valid
819,1,-1.3281721,valid
820,1,-2.9232273,valid
821,1,-2.1245575,valid
822,1,-2.3660464,valid
823,1,-5.8260465,valid
824,1,-5.100346,valid
825,1,-0.59882665,valid
826,1,0.59635293,valid
827,1,-2.2482595,valid
828,1,-2.1520972,valid
829,1,-4.42099,valid
830,1,-0.2721271,valid
831,1,-2.2374363,valid
832,1,-2.971088,valid
833,1,-1.816352,valid
834,1,-4.324911,valid
835,1,-1.4257722,valid
836,1,-1.9266402,valid
837,1,-0.6257681,valid
838,1,-1.7678138,valid
839,1,-0.6216209,valid
840,1,-0.05368433,valid
841,1,-3.0632029,valid
842,1,-2.0948524,valid
843,1,-4.774478,valid
844,1,-2.570106,valid
845,1,-2.5231142,valid
846,1,-2.3075838,valid
847,1,-1.8719562,valid
848,1,-2.2962556,valid
849,1,-2.7989006,valid
850,1,-4.5432196,valid
851,1,-3.5058708,valid
852,1,-1.1661881,valid
853,1,-0.9950871,valid
854,1,-4.0701933,valid
855,1,-3.0026355,valid
856,1,0.68345445,valid
857,1,-1.2296982,valid
858,1,0.03849651,valid
859,1,-1.755599,valid
860,1,-0.78430617,valid
861,1,-3.3642707,valid
862,1,-2.2787585,valid
863,1,-4.1717577,valid
864,1,4.522358,valid
865,1,-2.8483982,valid
866,1,-0.8469046,valid
867,1,-2.795888,valid
868,1,-2.1560183,valid
869,1,-3.4964418,valid
870,1,-0.43288994,valid
871,1,-1.8362534,valid
872,1,-3.7175384,valid
873,1,-3.8205886,valid
874,1,-0.75824964,valid
875,1,-4.3126354,valid
876,1,-2.4964695,valid
877,1,-0.37678272,valid
878,1,-1.5382534,valid
879,1,-2.2928972,valid
880,1,-6.8345094,valid
881,1,-3.5956707,valid
882,1,-3.036419,valid
883,1,-2.135366,valid
884,1,-1.4470228,valid
885,1,-2.1521144,valid
886,1,-3.06958,valid
887,1,-0.49650604,valid
888,1,1.1597072,valid
889,1,-3.1007962,valid
890,1,-4.9697123,valid
891,1,-3.2833838,valid
892,1,-2.8679051,valid
893,1,-5.969152,valid
894,1,-3.0612617,valid
895,1,-0.19521789,valid
896,1,-3.3664436,valid
897,1,-2.9972868,valid
898,1,-5.9754024,valid
899,1,-1.9343593,valid
900,1,-0.9791178,valid
901,1,-2.3352137,valid
902,1,-4.2978525,valid
903,1,0.027837746,valid
904,1,-1.3649226,valid
905,1,-1.6154592,valid
906,1,-2.3931017,valid
907,1,-1.7400526,valid
908,1,-3.5767307,valid
909,1,-4.287172,valid
910,1,-1.42413,valid
911,1,-2.7116275,valid
912,1,-3.693181,valid
913,1,-2.0554228,valid
914,1,-1.6284139,valid
915,1,7.6167965,valid
916,1,-4.5332155,valid
917,1,-2.389258,valid
918,1,0.56459004,valid
919,1,1.0423123,valid
920,1,-0.42842606,valid
921,1,-1.097418,valid
922,1,-6.062834,valid
923,1,0.6207977,valid
924,1,-6.4225354,valid
925,1,-0.2921329,valid
926,1,-1.8518417,valid
927,1,-1.7589015,valid
928,1,-2.6568236,valid
929,1,-0.95591825,valid
930,1,-0.8100904,valid
931,1,-2.1657877,valid
932,1,0.06448258,valid
933,1,-2.687872,valid
934,1,0.009770427,valid
935,1,-1.5619665,valid
936,1,-3.0236168,valid
937,1,-0.299209,valid
938,1,-2.0700736,valid
939,1,-5.6215005,valid
940,1,-6.104144,valid
941,1,-0.3564916,valid
942,1,-2.8346372,valid
943,1,-4.310008,valid
944,1,-1.1086164,valid
945,1,-2.8553896,valid
946,1,-3.6980343,valid
947,1,-2.3379278,valid
948,1,-1.2301689,valid
949,1,-1.8765641,valid
950,1,-1.4003845,valid
951,1,-5.189735,valid
952,1,-4.678975,valid
953,1,-1.4318887,valid
954,1,-0.9890285,valid
955,1,-5.652769,valid
956,1,-1.9184142,valid
957,1,-0.0379944,valid
958,1,1.5047146,valid
959,1,-1.5703192,valid
960,1,-2.82892,valid
961,1,-2.0311112,valid
962,1,-0.7376696,valid
963,1,-1.3345807,valid
964,1,-1.3674458,valid
965,1,-2.5431318,valid
966,1,-6.1079016,valid
967,1,-4.1644716,valid
968,1,-2.6133018,valid
969,1,-2.1729684,valid
970,1,-2.2777667,valid
971,1,-3.1373029,valid
972,1,-3.0785103,valid
973,1,-2.162829,valid
974,1,-2.1611152,valid
975,1,-5.0384054,valid
976,1,-3.5009365,valid
977,1,-3.3940454,valid
978,1,-2.187914,valid
979,1,-1.8082756,valid
980,1,-2.5469632,valid
981,1,-3.3778224,valid
982,1,-2.0640297,valid
983,1,0.8772874,valid
984,1,-3.3913622,valid
985,1,-0.23140225,valid
986,1,-2.744472,valid
987,1,-2.0326762,valid
988,1,-0.022779362,valid
989,1,-2.1875172,valid
990,1,-6.7234683,valid
991,1,-2.0436773,valid
992,1,-2.1659598,valid
993,1,-2.5702486,valid
994,1,0.55132586,valid
995,1,-0.12821685,valid
996,1,-2.2768135,valid
997,1,-1.7395636,valid
998,2,-3.2538934,valid
999,2,-2.0917978,valid
1000,2,-3.9658837,valid
1001,2,-3.7857966,valid
1002,2,-3.6513124,valid
1003,2,-3.7969246,valid
1004,2,-2.8753755,valid
1005,2,-3.7102528,valid
1006,2,-1.8428906,valid
1007,2,-3.5105503,valid
1008,2,-3.5784428,valid
1009,2,-4.8944654,valid
1010,2,-3.31898,valid
1011,2,-4.1802616,valid
1012,2,-2.4602606,valid
1013,2,-3.9488351,valid
1014,2,-3.5956128,valid
1015,2,0.29360706,valid
1016,2,-3.1866493,valid
