,epoch,preds,mode
243,1,-0.7029534,valid
244,1,-0.07998986,valid
245,1,-0.6875342,valid
246,1,-1.9787313,valid
247,1,-2.9125197,valid
248,1,-2.4121954,valid
249,1,-0.89692885,valid
250,1,-5.372495,valid
251,1,-1.7089982,valid
252,1,-0.7210795,valid
253,1,0.54648036,valid
254,1,-3.876391,valid
255,1,-1.4619371,valid
256,1,-2.5859177,valid
257,1,-3.0426376,valid
258,1,-1.8963739,valid
259,1,-1.7631532,valid
260,1,-1.249686,valid
261,1,-1.1196315,valid
262,1,-1.0060357,valid
263,1,-1.9416614,valid
264,1,-1.7745262,valid
265,1,0.19593014,valid
266,1,-1.1432425,valid
267,1,0.71142226,valid
268,1,-3.207462,valid
269,1,-3.722822,valid
270,1,-1.4327654,valid
271,1,-1.9820764,valid
272,1,-0.18729323,valid
273,1,-1.2484328,valid
274,1,-0.22259013,valid
275,1,-4.286125,valid
276,1,-1.6896125,valid
277,1,-0.65874034,valid
278,1,-2.375121,valid
279,1,-2.4449458,valid
280,1,-2.3739974,valid
281,1,-0.39464375,valid
282,1,-0.95495856,valid
283,1,-2.6510532,valid
284,1,0.085435055,valid
285,1,-0.05950568,valid
286,1,-2.586542,valid
287,1,-0.8687498,valid
288,1,-2.1351984,valid
289,1,-0.37443164,valid
290,1,-3.30114,valid
291,1,-2.3563738,valid
292,1,-1.3975163,valid
293,1,1.7453021,valid
294,1,-2.4056258,valid
295,1,-2.15826,valid
296,1,-2.1000333,valid
297,1,-2.4259691,valid
298,1,-0.3151717,valid
299,1,-2.11753,valid
300,1,-2.707404,valid
301,1,-1.7816694,valid
302,1,-0.49161327,valid
303,1,-3.7114913,valid
304,1,0.5510507,valid
305,1,-1.4118415,valid
306,1,-1.1598634,valid
307,1,-1.5344765,valid
308,1,-3.3566806,valid
309,1,-5.352454,valid
310,1,-1.2788322,valid
311,1,-0.93171173,valid
312,1,-2.8681839,valid
313,1,-1.744388,valid
314,1,-1.7623667,valid
315,1,-3.5052207,valid
316,1,-2.4843566,valid
317,1,-3.9214761,valid
318,1,0.062294796,valid
319,1,-3.23881,valid
320,1,-1.7680986,valid
321,1,-5.3129883,valid
322,1,-1.4498129,valid
323,1,-4.891421,valid
324,1,-0.87703407,valid
325,1,-0.18907835,valid
326,1,-4.2035418,valid
327,1,-0.9044439,valid
328,1,-2.0837162,valid
329,1,-3.6230786,valid
330,1,-2.1437712,valid
331,1,-3.4672318,valid
332,1,-1.5605202,valid
333,1,-0.041775085,valid
334,1,-1.4640971,valid
335,1,0.4703686,valid
336,1,-3.3671243,valid
337,1,-1.9422705,valid
338,1,-0.8321621,valid
339,1,-1.0958692,valid
340,1,-0.49016622,valid
341,1,-1.4097522,valid
342,1,-1.9123251,valid
343,1,-5.65699,valid
344,1,-2.445493,valid
345,1,-0.37914732,valid
346,1,-3.2509527,valid
347,1,-1.2032298,valid
348,1,-2.2781825,valid
349,1,-1.9720201,valid
350,1,-0.80556,valid
351,1,-2.4147608,valid
352,1,-3.9477563,valid
353,1,-3.9124978,valid
354,1,-1.873933,valid
355,1,-0.48739636,valid
356,1,-0.18346529,valid
357,1,-0.7814589,valid
358,1,-2.1804554,valid
359,1,-0.66531235,valid
360,1,-0.2438123,valid
361,1,-1.7778587,valid
362,1,-0.19605276,valid
363,1,-1.5605202,valid
364,1,-0.8207217,valid
365,1,-2.0031514,valid
366,1,-1.9544019,valid
367,1,0.100357175,valid
368,1,-1.424371,valid
369,1,-5.9248967,valid
370,1,-1.1626637,valid
371,1,-2.5291216,valid
372,1,-1.3252727,valid
373,1,-7.3758116,valid
374,1,-7.0349355,valid
375,1,-1.8938652,valid
376,1,-2.2515,valid
377,1,-2.6229475,valid
378,1,-1.5968511,valid
379,1,0.5720839,valid
380,1,-1.655442,valid
381,1,-1.8383658,valid
382,1,-1.0569401,valid
383,1,-1.5936286,valid
384,1,-1.0305008,valid
385,1,-3.8495247,valid
386,1,-2.3226779,valid
387,1,-5.4138474,valid
388,1,-2.4402966,valid
389,1,-5.2208385,valid
390,1,-1.6012571,valid
391,1,-2.2114308,valid
392,1,-0.7181872,valid
393,1,-1.2487711,valid
394,1,-0.03590083,valid
395,1,-1.535276,valid
396,1,-0.14834313,valid
397,1,-1.3796719,valid
398,1,-2.3123915,valid
399,1,-4.845023,valid
400,1,-1.8805894,valid
401,1,-1.0052897,valid
402,1,-2.0734591,valid
403,1,-0.606547,valid
404,1,-1.855794,valid
405,1,-0.014198286,valid
406,1,-3.7526772,valid
407,1,-2.8466933,valid
408,1,-1.9025427,valid
409,1,0.4651806,valid
410,1,-0.99233884,valid
411,1,0.8247897,valid
412,1,-0.4876989,valid
413,1,-0.43990266,valid
414,1,-0.7785813,valid
415,1,-1.0497833,valid
416,1,-0.61163825,valid
417,1,-2.205486,valid
418,1,-0.18994641,valid
419,1,-1.7810277,valid
420,1,-1.56052,valid
421,1,-1.1282754,valid
422,1,0.14400016,valid
423,1,-0.52238137,valid
424,1,-3.6826193,valid
425,1,-1.8553215,valid
426,1,-0.866329,valid
427,1,-1.8163353,valid
428,1,-1.4140044,valid
429,1,-0.89058244,valid
430,1,-0.1764773,valid
431,1,-0.7006451,valid
432,1,-1.7782395,valid
433,1,-1.8536658,valid
434,1,-4.053061,valid
435,1,-1.4396331,valid
436,1,-2.7454383,valid
437,1,-3.1559973,valid
438,1,-1.5605202,valid
439,1,-3.0366013,valid
440,1,-5.3527203,valid
441,1,-3.551962,valid
442,1,-1.3543247,valid
443,1,0.06922633,valid
444,1,-0.7560999,valid
445,1,-4.181723,valid
446,1,1.6032972,valid
447,1,-5.156457,valid
448,1,-2.2215612,valid
449,1,-1.0057514,valid
450,1,-0.78311306,valid
451,1,-2.114058,valid
452,1,-1.8837773,valid
453,1,-0.2711147,valid
454,1,-1.6581398,valid
455,1,1.7130663,valid
456,1,-0.58567995,valid
457,1,-1.7689891,valid
458,1,-1.0559697,valid
459,1,-1.7451954,valid
460,1,-0.788203,valid
461,1,-1.6609024,valid
462,1,-1.1515874,valid
463,1,-1.477025,valid
464,1,-1.904537,valid
465,1,-1.2223166,valid
466,1,-0.74465114,valid
467,1,-1.2936001,valid
468,1,-2.456674,valid
469,1,-2.281374,valid
470,1,-3.8891063,valid
471,1,-3.298983,valid
472,1,-1.6020663,valid
473,1,-0.9780772,valid
474,1,-2.5109227,valid
475,1,-3.0458586,valid
476,1,-1.4443692,valid
477,1,-4.96324,valid
478,1,-1.6173105,valid
479,1,-0.15194108,valid
480,1,-0.4640915,valid
481,1,-1.6507087,valid
482,1,-2.8445046,valid
483,1,-1.8865824,valid
484,1,-1.144634,valid
485,1,-1.3565618,valid
486,1,-1.5897424,valid
487,1,-2.1295798,valid
488,1,-0.9647546,valid
489,1,-0.81734,valid
490,1,-2.1916409,valid
491,1,-0.9785417,valid
492,1,-2.4384296,valid
493,1,-2.6357582,valid
494,1,-1.9148725,valid
495,1,-0.577627,valid
496,1,-2.2885318,valid
497,1,-1.6838641,valid
498,1,-2.745245,valid
499,1,0.08614116,valid
500,1,-1.9840851,valid
501,1,-0.8694586,valid
502,1,-0.95667404,valid
503,1,-0.5107262,valid
504,1,-1.2202038,valid
505,1,-0.35053703,valid
506,1,0.03039747,valid
507,1,-0.48854476,valid
508,1,-3.2438858,valid
509,1,-2.570518,valid
510,1,-2.334833,valid
511,1,-1.1543275,valid
512,1,-1.348484,valid
513,1,-1.3437057,valid
514,1,-2.5453308,valid
515,1,-3.4365199,valid
516,1,-2.546554,valid
517,1,-4.0741796,valid
518,1,0.58149546,valid
519,1,-1.3949975,valid
520,1,-0.7542227,valid
521,1,-0.35638294,valid
522,1,-4.1785965,valid
523,1,-2.0359778,valid
524,1,-2.3953695,valid
525,1,-3.7328162,valid
526,1,-0.3897891,valid
527,1,-0.6743391,valid
528,1,-1.0399076,valid
529,1,-1.9649372,valid
530,1,-0.90766233,valid
531,1,-0.68637097,valid
532,1,-3.080333,valid
533,1,-1.4208187,valid
534,1,-3.9788358,valid
535,1,-1.2377387,valid
536,1,0.8483241,valid
537,1,-1.347043,valid
538,1,-0.8850817,valid
539,1,-0.85563606,valid
540,1,-3.9724057,valid
541,1,-1.3057337,valid
542,1,-2.1409032,valid
543,1,0.22018142,valid
544,1,-1.9502318,valid
545,1,0.92641664,valid
546,1,-0.8423153,valid
547,1,-2.1061492,valid
548,1,-3.081885,valid
549,1,-2.379334,valid
550,1,-1.465668,valid
551,1,-3.268107,valid
552,1,-0.9489413,valid
553,1,-0.6368811,valid
554,1,-0.4886971,valid
555,1,-2.6460564,valid
556,1,-2.1275704,valid
557,1,0.7402765,valid
558,1,-2.47241,valid
559,1,-1.3074936,valid
560,1,-2.3442936,valid
561,1,-1.2297385,valid
562,1,0.75542915,valid
563,1,-4.8246307,valid
564,1,-0.8891933,valid
565,1,-2.0235703,valid
566,1,-1.3019347,valid
567,1,-1.4439282,valid
568,1,-2.1168602,valid
569,1,1.3917729,valid
570,1,0.9257076,valid
571,1,1.5226994,valid
572,1,-1.7950096,valid
573,1,0.8303428,valid
574,1,-2.954284,valid
575,1,-0.69617707,valid
576,1,-2.2093847,valid
577,1,0.025156172,valid
578,1,-0.9679568,valid
579,1,-3.7633243,valid
580,1,-0.7726938,valid
581,1,-0.29921624,valid
582,1,0.9527392,valid
583,1,-1.1664636,valid
584,1,-1.5053107,valid
585,1,-1.2653321,valid
586,1,-1.7575896,valid
587,1,-3.9887903,valid
588,1,-1.5437081,valid
589,1,-3.123933,valid
590,1,-0.83061856,valid
591,1,-1.8239396,valid
592,1,-2.4308212,valid
593,1,-0.8910675,valid
594,1,-1.6868758,valid
595,1,-1.9415978,valid
596,1,-0.34017393,valid
597,1,-1.3523836,valid
598,1,-1.2266523,valid
599,1,-1.7843221,valid
600,1,-0.9600679,valid
601,1,-1.8540869,valid
602,1,-1.0426663,valid
603,1,2.176997,valid
604,1,-2.3686357,valid
605,1,-3.5470653,valid
606,1,-0.82288355,valid
607,1,-6.4953346,valid
608,1,-1.9001875,valid
609,1,-1.7290657,valid
610,1,-3.0855927,valid
611,1,-1.0844504,valid
612,1,-2.0281894,valid
613,1,-2.8209414,valid
614,1,-2.3357697,valid
615,1,-2.1621757,valid
616,1,-2.8447402,valid
617,1,-1.394202,valid
618,1,-1.2819963,valid
619,1,-4.629409,valid
620,1,-4.1381803,valid
621,1,-1.5279251,valid
622,1,-2.2303746,valid
623,1,-1.0034547,valid
624,1,-1.4359097,valid
625,1,0.84552747,valid
626,1,-3.2752578,valid
627,1,-2.6066377,valid
628,1,-1.403377,valid
629,1,-1.8446227,valid
630,1,-0.26657337,valid
631,1,-1.223409,valid
632,1,-0.82279783,valid
633,1,-3.9697824,valid
634,1,-0.9721576,valid
635,1,-1.9480298,valid
636,1,-1.5136276,valid
637,1,0.08090698,valid
638,1,-1.9664825,valid
639,1,-2.1364276,valid
640,1,-0.5754734,valid
641,1,-2.6283593,valid
642,1,-1.4724143,valid
643,1,-1.4663043,valid
644,1,-1.714533,valid
645,1,-2.3784008,valid
646,1,-1.3699584,valid
647,1,-2.4140265,valid
648,1,-0.8957351,valid
649,1,-0.1991076,valid
650,1,-0.83330655,valid
651,1,-3.83487,valid
652,1,-1.7619979,valid
653,1,-2.9592216,valid
654,1,-2.3207133,valid
655,1,-1.6035962,valid
656,1,-1.36026,valid
657,1,-0.6914172,valid
658,1,-1.4057914,valid
659,1,-1.7137253,valid
660,1,-1.3875325,valid
661,1,-3.817036,valid
662,1,-1.336368,valid
663,1,-2.6330364,valid
664,1,-1.6676723,valid
665,1,-1.3644164,valid
666,1,-1.4673712,valid
667,1,-2.1124194,valid
668,1,-1.6807628,valid
669,1,-5.7238545,valid
670,1,-3.6324146,valid
671,1,-5.0500784,valid
672,1,-0.5440665,valid
673,1,-1.5128906,valid
674,1,-1.4500269,valid
675,1,-0.06792214,valid
676,1,-2.5745425,valid
677,1,-5.0428486,valid
678,1,-0.06124109,valid
679,1,-0.29319617,valid
680,1,-3.5716434,valid
681,1,-1.5064737,valid
682,1,-4.389724,valid
683,1,-0.55454415,valid
684,1,-0.22411405,valid
685,1,-2.5986993,valid
686,1,-2.1423228,valid
687,1,-3.1751945,valid
688,1,-5.1372194,valid
689,1,-1.3190491,valid
690,1,-1.7715622,valid
691,1,-3.0848365,valid
692,1,-0.84540534,valid
693,1,-3.9385889,valid
694,1,-3.190481,valid
695,1,-3.3292108,valid
696,1,-0.7981749,valid
697,1,-4.148464,valid
698,1,-1.9518725,valid
699,1,-0.69761056,valid
700,1,-2.1339548,valid
701,1,-1.595857,valid
702,1,0.05507142,valid
703,1,-1.5857984,valid
704,1,-0.544637,valid
705,1,-4.6188087,valid
706,1,0.6905351,valid
707,1,-1.2170525,valid
708,1,-1.4629712,valid
709,1,-0.9281015,valid
710,1,-0.33822408,valid
711,1,-1.6840833,valid
712,1,-1.4557333,valid
713,1,-1.3929541,valid
714,1,-1.949337,valid
715,1,0.34216076,valid
716,1,-1.5755148,valid
717,1,1.3754151,valid
718,1,-4.5132685,valid
719,1,-2.5456197,valid
720,1,-3.5277789,valid
721,1,-1.6253809,valid
722,1,-0.9975966,valid
723,1,-1.5860478,valid
724,1,-1.3881553,valid
725,1,-1.6695372,valid
726,1,-0.9716075,valid
727,1,-1.8031588,valid
728,1,-4.610342,valid
729,1,-1.5992242,valid
730,1,-0.46696487,valid
731,1,-2.1168602,valid
732,1,-0.16589665,valid
733,1,-2.5344782,valid
734,1,-2.050546,valid
735,1,-1.4895227,valid
736,1,-2.9683878,valid
737,1,-1.8779476,valid
738,1,-1.2693058,valid
739,1,-2.4512794,valid
740,1,-3.3500397,valid
741,1,-1.5003581,valid
742,1,-1.5571053,valid
743,1,-3.355904,valid
744,1,-2.3016944,valid
745,1,-2.8106103,valid
746,1,0.33151388,valid
747,1,-2.1473167,valid
748,1,1.3865736,valid
749,1,-0.89424115,valid
750,1,-2.5475633,valid
751,1,-3.2856264,valid
752,1,-2.8900735,valid
753,1,-0.71652055,valid
754,1,-5.2909746,valid
755,1,-3.1542695,valid
756,1,-1.0327722,valid
757,1,-0.5983842,valid
758,1,-1.9628044,valid
759,1,-0.8459087,valid
760,1,0.26831523,valid
761,1,-5.463229,valid
762,1,-2.232819,valid
763,1,-2.8611438,valid
764,1,-1.815702,valid
765,1,-1.5813825,valid
766,1,-2.5341177,valid
767,1,-0.8452233,valid
768,1,-1.5590758,valid
769,1,-2.305323,valid
770,1,-0.9244421,valid
771,1,-2.2051563,valid
772,1,-0.4756837,valid
773,1,-1.8519436,valid
774,1,-1.6339324,valid
775,1,-0.7937625,valid
776,1,-2.30094,valid
777,1,-2.3260758,valid
778,1,-0.67458206,valid
779,1,-1.1941653,valid
780,1,-0.9073917,valid
781,1,-0.13224372,valid
782,1,-1.2340593,valid
783,1,-0.48923504,valid
784,1,-0.6920682,valid
785,1,-1.8144648,valid
786,1,-2.2360675,valid
787,1,-3.438081,valid
788,1,-3.5626776,valid
789,1,-0.49118456,valid
790,1,-2.2310665,valid
791,1,-3.1112485,valid
792,1,-0.4915691,valid
793,1,-2.78491,valid
794,1,-1.8132932,valid
795,1,-2.584781,valid
796,1,-1.5997285,valid
797,1,-3.2566018,valid
798,1,1.125204,valid
799,1,1.0955372,valid
800,1,-2.5096428,valid
801,1,-2.1669452,valid
802,1,-2.4727619,valid
803,1,-1.4658984,valid
804,1,-1.2142098,valid
805,1,-1.4539905,valid
806,1,-2.304549,valid
807,1,-0.13394035,valid
808,1,-2.0904632,valid
809,1,-1.6125249,valid
810,1,-0.6958087,valid
811,1,-1.208663,valid
812,1,-0.9211951,valid
813,1,-1.660352,valid
814,1,-1.6100487,valid
815,1,-1.0086824,valid
816,1,-2.4200096,valid
817,1,-3.6355646,valid
818,1,-0.35251436,valid
819,1,-1.2485609,valid
820,1,-2.9314392,valid
821,1,-1.8896735,valid
822,1,-1.3129723,valid
823,1,-5.4104958,valid
824,1,-2.1248028,valid
825,1,-0.08256642,valid
826,1,0.2659724,valid
827,1,-2.1455338,valid
828,1,-1.4747579,valid
829,1,-3.6370447,valid
830,1,-1.0471494,valid
831,1,-1.2443974,valid
832,1,-1.8564594,valid
833,1,-1.3826351,valid
834,1,-4.092658,valid
835,1,-0.8405777,valid
836,1,-0.9846047,valid
837,1,-0.98817056,valid
838,1,-1.0027711,valid
839,1,0.2056557,valid
840,1,-1.0934088,valid
841,1,-2.1408436,valid
842,1,-1.2191375,valid
843,1,-3.85406,valid
844,1,-1.9144539,valid
845,1,-2.0228987,valid
846,1,-1.6450293,valid
847,1,-1.7033585,valid
848,1,-2.1613734,valid
849,1,-2.8284802,valid
850,1,-4.079612,valid
851,1,-3.4282346,valid
852,1,-1.7789795,valid
853,1,-1.2758358,valid
854,1,-3.3549168,valid
855,1,-2.3982856,valid
856,1,0.19662781,valid
857,1,-1.2010252,valid
858,1,-0.48407468,valid
859,1,-0.32351306,valid
860,1,-0.5498815,valid
861,1,-2.0307934,valid
862,1,-2.8118067,valid
863,1,-2.544823,valid
864,1,2.0014555,valid
865,1,-2.2113266,valid
866,1,-0.91050416,valid
867,1,-1.4777985,valid
868,1,-2.5498736,valid
869,1,-2.224055,valid
870,1,0.4018861,valid
871,1,-1.6729522,valid
872,1,-1.6054703,valid
873,1,-3.0382063,valid
874,1,-0.7352126,valid
875,1,-3.9488502,valid
876,1,-1.7366008,valid
877,1,-0.95667404,valid
878,1,-1.6214814,valid
879,1,-1.3492684,valid
880,1,-6.6486244,valid
881,1,-2.6092534,valid
882,1,-1.9287716,valid
883,1,-2.4254305,valid
884,1,-1.2318538,valid
885,1,-2.0904634,valid
886,1,-2.3014507,valid
887,1,-1.1314437,valid
888,1,0.07060733,valid
889,1,-2.705953,valid
890,1,-2.3239164,valid
891,1,-2.8597567,valid
892,1,-1.851974,valid
893,1,-4.795412,valid
894,1,-3.029878,valid
895,1,-0.11591961,valid
896,1,-2.18917,valid
897,1,-2.4734607,valid
898,1,-4.795575,valid
899,1,-1.6394669,valid
900,1,-1.0226063,valid
901,1,-1.6942934,valid
902,1,-4.3844066,valid
903,1,0.0051977057,valid
904,1,-1.7392559,valid
905,1,-1.3213468,valid
906,1,-1.6734855,valid
907,1,-1.3638469,valid
908,1,-3.4826093,valid
909,1,-3.4299023,valid
910,1,-1.0755978,valid
911,1,-3.2184222,valid
912,1,-3.4369423,valid
913,1,-1.9222634,valid
914,1,-1.1941652,valid
915,1,1.8436668,valid
916,1,-3.7064042,valid
917,1,-2.4023585,valid
918,1,-0.3034746,valid
919,1,-0.43972704,valid
920,1,-1.0544693,valid
921,1,-0.9114644,valid
922,1,-5.8304844,valid
923,1,-0.5313067,valid
924,1,-6.385409,valid
925,1,-1.1712338,valid
926,1,-1.8433226,valid
927,1,-1.757686,valid
928,1,-1.5605202,valid
929,1,-0.5216598,valid
930,1,-1.3065128,valid
931,1,-3.0695996,valid
932,1,0.40733436,valid
933,1,-2.135684,valid
934,1,0.021221505,valid
935,1,-0.65773076,valid
936,1,-2.573591,valid
937,1,-0.4269696,valid
938,1,-1.7186773,valid
939,1,-5.200098,valid
940,1,-5.943348,valid
941,1,-0.31897452,valid
942,1,-2.5696414,valid
943,1,-3.5959082,valid
944,1,-0.47537842,valid
945,1,-2.3276482,valid
946,1,-2.8668993,valid
947,1,-2.2041728,valid
948,1,-0.69580877,valid
949,1,-2.5566478,valid
950,1,-0.5414805,valid
951,1,-4.8624988,valid
952,1,-3.0908763,valid
953,1,-1.3156586,valid
954,1,-0.5035299,valid
955,1,-4.5004816,valid
956,1,-1.5432377,valid
957,1,0.15522797,valid
958,1,0.046278358,valid
959,1,-2.2784474,valid
960,1,-1.8752354,valid
961,1,-2.2295058,valid
962,1,0.1577679,valid
963,1,-1.6691732,valid
964,1,-1.7043197,valid
965,1,-2.7278333,valid
966,1,-5.705326,valid
967,1,-2.3109381,valid
968,1,-2.0949762,valid
969,1,-1.6101897,valid
970,1,-1.279413,valid
971,1,-1.9631844,valid
972,1,-2.1241658,valid
973,1,-0.5570728,valid
974,1,-1.9274338,valid
975,1,-4.301328,valid
976,1,-2.5367248,valid
977,1,-2.7829912,valid
978,1,-1.4455918,valid
979,1,-1.4856143,valid
980,1,-2.1125562,valid
981,1,-2.8656933,valid
982,1,-0.356383,valid
983,1,0.90978616,valid
984,1,-2.1891046,valid
985,1,-0.8032053,valid
986,1,-2.1434176,valid
987,1,-0.96006477,valid
988,1,-0.7951191,valid
989,1,-1.2701585,valid
990,1,-6.692234,valid
991,1,-1.784347,valid
992,1,-1.4079899,valid
993,1,-1.8891928,valid
994,1,0.67736083,valid
995,1,-0.28979406,valid
996,1,-1.4601475,valid
997,1,-1.6386975,valid
998,2,0.8223189,valid
999,2,-0.9552568,valid
1000,2,-2.5126777,valid
1001,2,-2.7839224,valid
1002,2,-2.4569964,valid
1003,2,-2.4297996,valid
1004,2,-2.513656,valid
1005,2,-2.9100027,valid
1006,2,-1.85608,valid
1007,2,-2.7317657,valid
1008,2,-2.97611,valid
1009,2,-3.6169193,valid
1010,2,-2.9757266,valid
1011,2,-3.6157863,valid
1012,2,-2.2711735,valid
1013,2,-3.6178303,valid
